genre,word1,word2,pair_count,word1_count,word2_count,pmi
Narrative,BJT/,FJM[,3,41,22,0.4787853111651268
Narrative,BJT/,KL/,11,41,81,0.47283604483394054
Narrative,>B/,>MR[,30,53,171,0.47192405985877345
Narrative,>JC/,HLK[,9,80,34,0.471340499003962
Narrative,>JC/,LQX[,9,80,34,0.471340499003962
Narrative,>X/,R>H[,10,63,48,0.47049210436564115
Narrative,>X/,CWB[,5,63,24,0.47049210436564115
Narrative,>RY/,XLM[,2,55,11,0.4700151015373947
Narrative,>RY/,LXM/,2,55,11,0.4700151015373947
Narrative,>RY/,CNJM/,2,55,11,0.4700151015373947
Narrative,<BD/,<FH[,5,33,46,0.4647784531712476
Narrative,JD/,KL/,12,45,81,0.4640658352062085
Narrative,KL/,QWL/,4,81,15,0.4640658352062085
Narrative,>JC/,>MR[,45,80,171,0.4628789202557662
Narrative,<TH,R>H[,3,19,48,0.4628789202557662
Narrative,>JC/,JD<[,5,80,19,0.4628789202557662
Narrative,>KL[,PNH/,2,16,38,0.4628789202557662
Narrative,>MR[,CM<[,14,171,25,0.45645265109633326
Narrative,HJH[,JD/,11,75,45,0.4495662655110934
Narrative,JD<[,KL/,5,19,81,0.4449570122585039
Narrative,<TH,KL/,5,19,81,0.4449570122585039
Narrative,BN/,QR>[,3,42,22,0.44401989300445033
Narrative,>JN/,>XR/,2,28,22,0.44401989300445033
Narrative,BW>[,CNJM/,3,84,11,0.44401989300445033
Narrative,<BD/,>JN/,3,33,28,0.44401989300445033
Narrative,<BD/,<LH[,3,33,28,0.44401989300445033
Narrative,<LH[,QR>[,2,28,22,0.44401989300445033
Narrative,BN/,KL/,11,42,81,0.43807062667326396
Narrative,>RY/,NTN[,8,55,45,0.4375936238450173
Narrative,>XD/,CLX[,2,20,31,0.4346820284251142
Narrative,<M/,CLX[,3,30,31,0.434682028425114
Narrative,BW>[,R>H[,13,84,48,0.4339662283405272
Narrative,CWB[,MY>[,2,24,26,0.4254042148371031
Narrative,>DWN/,MLK/,2,26,24,0.4254042148371031
Narrative,CB</,HJH[,6,25,75,0.4230940541499022
Narrative,HJH[,JY>[,6,75,25,0.4230940541499022
Narrative,<WD/,DBR/,2,19,33,0.41848480089731294
Narrative,<TH,DBR/,2,19,33,0.41848480089731294
Narrative,>MR[,XLM[,6,171,11,0.41848480089731266
Narrative,>MR[,XLWM/,12,171,22,0.41848480089731266
Narrative,>MR[,DBR/,18,171,33,0.41848480089731266
Narrative,>MR[,QWM[,6,171,11,0.41848480089731266
Narrative,>KL/,>MR[,6,11,171,0.41848480089731266
Narrative,<FH[,BJT/,6,46,41,0.41465497374541127
Narrative,>CH/,JD/,2,14,45,0.411598415312073
Narrative,JD/,NF>[,2,45,14,0.411598415312073
Narrative,>X/,NGD[,4,63,20,0.4115984153120727
Narrative,>X/,CM/,3,63,15,0.4115984153120727
Narrative,>X/,JY>[,5,63,25,0.4115984153120727
Narrative,BN/,CLC/,2,42,15,0.4115984153120727
Narrative,>LHJM/,KL/,10,39,81,0.4074823068398409
Narrative,<FH[,>RY/,8,46,55,0.405884764117679
Narrative,JY>[,PNH/,3,25,38,0.4039852312021978
Narrative,>MR[,>X/,34,171,63,0.4031368365638767
Narrative,>JN/,LQX[,3,28,34,0.40095117111256423
Narrative,BW>[,HLK[,9,84,34,0.400951171112564
Narrative,>MR[,MY>[,14,171,26,0.39986912272996583
Narrative,>MR[,DRK/,7,171,13,0.39986912272996583
Narrative,>DWN/,>MR[,14,26,171,0.39986912272996583
Narrative,>LHJM/,>MR[,21,39,171,0.3998691227299656
Narrative,>B/,R</,2,53,12,0.39792347841499653
Narrative,>B/,PH/,2,53,12,0.39792347841499653
Narrative,<NH[,>B/,2,12,53,0.39792347841499653
Narrative,>B/,BW>[,14,53,84,0.39792347841499626
Narrative,BW>[,JD<[,5,84,19,0.39248959236436837
Narrative,>JC/,NGD[,5,80,20,0.38887833881198947
Narrative,>JC/,BQC[,2,80,8,0.3888783388119892
Narrative,>JC/,R>H[,12,80,48,0.3888783388119892
Narrative,>JC/,VBX=/,2,80,8,0.3888783388119892
Narrative,>JC/,>JN/,7,80,28,0.3888783388119892
Narrative,>JC/,SPR[,2,80,8,0.3888783388119892
Narrative,>JC/,JR>[,2,80,8,0.3888783388119892
Narrative,>JC/,PH/,3,80,12,0.3888783388119892
Narrative,>JC/,>XR=/,2,80,8,0.3888783388119892
Narrative,<MD[,>JC/,2,8,80,0.3888783388119892
Narrative,>JC/,VWB/,3,80,12,0.3888783388119892
Narrative,<NH[,>JC/,3,12,80,0.3888783388119892
Narrative,<M/,>MR[,16,30,171,0.38606332320493547
Narrative,<FH[,>JN/,4,46,28,0.3798895555847347
Narrative,<FH[,NF>[,2,46,14,0.3798895555847347
Narrative,<FH[,<LH[,4,46,28,0.3798895555847347
Narrative,PR<H/,QR>[,3,44,22,0.3769056971459134
Narrative,<JN/,KL/,5,20,81,0.37095643081472707
Narrative,JWM/,KL/,10,40,81,0.37095643081472707
Narrative,KL/,NGD[,5,81,20,0.37095643081472707
Narrative,JC/,KL/,3,12,81,0.37095643081472685
Narrative,<ZB[,KL/,2,8,81,0.37095643081472685
Narrative,KL/,PR<H/,11,81,44,0.37095643081472685
Narrative,KL/,R>C/,2,81,8,0.37095643081472685
Narrative,KL/,VWB/,3,81,12,0.37095643081472685
Narrative,HJH[,MY>[,6,75,26,0.36651052578353494
Narrative,CBR=[,HJH[,3,13,75,0.36651052578353494
Narrative,CM<[,JRD[,2,25,26,0.36651052578353494
Narrative,>LHJM/,CM<[,3,39,25,0.36651052578353494
Narrative,HLK[,R>H[,5,34,48,0.3603091866152183
Narrative,>KL[,BJT/,2,16,41,0.3532544290812678
Narrative,JD/,PR<H/,6,45,44,0.3444842194535359
Narrative,CM,NTN[,3,22,45,0.3444842194535359
Narrative,<BD/,>XD/,2,33,20,0.3444842194535359
Narrative,>MTXT/,>RY/,2,12,55,0.3444842194535359
Narrative,PR<H/,QWL/,2,44,15,0.3444842194535359
Narrative,<M/,FJM[,2,30,22,0.3444842194535359
Narrative,>XR/,HJH[,5,22,75,0.34448421945353563
Narrative,CM,HJH[,5,22,75,0.34448421945353563
Narrative,>JC/,JY>[,6,80,25,0.32998464975842084
Narrative,<FH[,>JC/,11,46,80,0.3247480013922737
Narrative,<TH,>B/,3,19,53,0.31992096641372336
Narrative,BW>[,Y>N/,2,84,8,0.31848901092059134
Narrative,BW>[,SPR[,2,84,8,0.31848901092059134
Narrative,BW>[,CLWM/,2,84,8,0.31848901092059134
Narrative,>JC/,>X/,15,80,63,0.31848901092059134
Narrative,BW>[,KSP/,4,84,16,0.31848901092059134
Narrative,>JN/,CWB[,2,28,24,0.31848901092059134
Narrative,BN/,JWM/,5,42,40,0.31848901092059134
Narrative,>MTXT/,BW>[,3,12,84,0.31848901092059134
Narrative,BW>[,JR>[,2,84,8,0.31848901092059134
Narrative,BW>[,R>C/,2,84,8,0.31848901092059134
Narrative,<FH[,FJM[,3,46,22,0.3127753597261977
Narrative,CB</,KL/,6,25,81,0.3120627417611588
Narrative,JY>[,KL/,6,25,81,0.3120627417611588
Narrative,>PH/,HJH[,2,9,75,0.3120627417611585
Narrative,CM/,JD/,2,15,45,0.3120627417611583
Narrative,>JC/,PNH/,9,80,38,0.3108758268107162
Narrative,>DWN/,JRD[,2,26,26,0.30992699741716756
Narrative,>LHJM/,DBR[,3,39,26,0.3099269974171673
Narrative,>DWN/,>LHJM/,3,26,39,0.3099269974171673
Narrative,>LHJM/,JRD[,3,39,26,0.3099269974171673
Narrative,<FH[,KL/,11,46,81,0.3068260933950112
Narrative,<JN/,LQX[,2,20,34,0.3014154975616499
Narrative,JWM/,N<R/,2,40,17,0.3014154975616499
Narrative,HLK[,JWM/,4,34,40,0.3014154975616499
Narrative,<M/,HLK[,3,30,34,0.30141549756164965
Narrative,CLX[,PR<H/,4,31,44,0.2971785046751794
Narrative,CLX[,FJM[,2,31,22,0.2971785046751794
Narrative,CLX[,DBR/,3,31,33,0.29717850467517914
Narrative,>MR[,XWH[,3,171,6,0.29295391881345395
Narrative,>MR[,CBR=/,3,171,6,0.29295391881345395
Narrative,>MR[,KLJ/,3,171,6,0.29295391881345395
Narrative,<BD[,>MR[,3,6,171,0.29295391881345395
Narrative,>JN/,>MR[,14,28,171,0.2929539188134537
Narrative,>MR[,BN/,21,171,42,0.2929539188134537
Narrative,>MR[,JR>[,4,171,8,0.2929539188134537
Narrative,>X/,PNH/,7,63,38,0.2929539188134537
Narrative,<JR/,>MR[,7,14,171,0.2929539188134537
Narrative,>B/,CBR=[,2,53,13,0.2824462609950605
Narrative,<FH[,JD/,6,46,45,0.2803538820338202
Narrative,>X/,DBR/,6,63,33,0.27409489156213784
Narrative,>X/,QWM[,2,63,11,0.27409489156213784
Narrative,>KL/,>X/,2,11,63,0.27409489156213784
Narrative,>X/,CNJM/,2,63,11,0.27409489156213784
Narrative,>RY/,>X/,10,55,63,0.27409489156213757
Narrative,>RY/,PNH/,6,55,38,0.26648170745226285
Narrative,<WD/,>RY/,3,19,55,0.26648170745226285
Narrative,BJT/,HLK[,4,41,34,0.2657915878309283
Narrative,BJT/,LQX[,4,41,34,0.2657915878309283
Narrative,>B/,DBR/,5,53,33,0.26041995466506146
Narrative,HJH[,NF>[,3,75,14,0.25959532186702294
Narrative,>JN/,CB</,2,28,25,0.25959532186702294
Narrative,>JN/,JY>[,2,28,25,0.25959532186702294
Narrative,CBR=[,KL/,3,13,81,0.25547921339479107
Narrative,>LHJM/,JD/,5,39,45,0.2554792133947908
Narrative,>JN/,>X/,5,28,63,0.24809968302919333
Narrative,>B/,>XD/,3,53,20,0.24592038496994653
Narrative,>MR[,CLX[,15,171,31,0.2456482040350973
Narrative,>JC/,BW>[,19,80,84,0.24448842947681426
Narrative,>JC/,CLX[,7,80,31,0.24203695048271837
Narrative,BJT/,MY>[,3,41,26,0.237777211661332
Narrative,FR/,HJH[,4,19,75,0.23406022975988558
Narrative,CM,KL/,5,22,81,0.233452907064792
Narrative,KL/,QR>[,5,81,22,0.233452907064792
Narrative,>MR[,R>H[,23,171,48,0.23155337414931051
Narrative,BN/,N<R/,2,42,17,0.2310261696702517
Narrative,>DWN/,>RY/,4,26,55,0.22900700203360014
Narrative,>B/,KL/,12,53,81,0.22799847697268422
Narrative,CLX[,KL/,7,31,81,0.22411504248545594
Narrative,JWM/,MWT[,2,40,18,0.21895333736967698
Narrative,QWL/,R>H[,2,15,48,0.2189533373696767
Narrative,<M/,BW>[,7,30,84,0.2189533373696767
Narrative,<M/,R>H[,4,30,48,0.2189533373696767
Narrative,>B/,LQX[,5,53,34,0.2173512327731752
Narrative,JD<[,PNH/,2,19,38,0.21495140681218092
Narrative,<WD/,PNH/,2,19,38,0.21495140681218092
Narrative,>MR[,JD<[,9,171,19,0.21495140681218064
Narrative,DBR/,XLWM/,2,33,22,0.2069806957036012
Narrative,DBR/,GM,2,33,22,0.2069806957036012
Narrative,BN/,MY>[,3,42,26,0.20301179350065549
Narrative,BN/,JRD[,3,42,26,0.20301179350065549
Narrative,>JN/,MY>[,2,28,26,0.20301179350065549
Narrative,<LH[,JRD[,2,28,26,0.20301179350065549
Narrative,>LHJM/,BW>[,9,39,84,0.2030117935006552
Narrative,>PH/,KL/,2,9,81,0.20103142937241472
Narrative,PNH/,R>H[,5,38,48,0.19984451442197226
Narrative,CB</,PR<H/,3,25,44,0.19248112600848594
Narrative,CM<[,PR<H/,3,25,44,0.19248112600848594
Narrative,>RY/,>XD/,3,55,20,0.19248112600848594
Narrative,BJT/,JD/,5,41,45,0.18332942763895535
Narrative,>MR[,JRD[,12,171,26,0.1774767013935178
Narrative,>MR[,CBR=[,6,171,13,0.1774767013935178
Narrative,>B/,KN,2,53,14,0.17553105707854863
Narrative,CLX[,CWB[,2,31,24,0.17164762259132035
Narrative,CLX[,R>H[,4,31,48,0.17164762259132035
Narrative,>MR[,CWB[,11,171,24,0.16742303672959474
Narrative,>MR[,MLK/,11,171,24,0.16742303672959474
Narrative,BW>[,JWM/,9,84,40,0.1664859174755412
Narrative,DBR/,HLK[,3,33,34,0.163911973811715
Narrative,>XR/,HLK[,2,22,34,0.163911973811715
Narrative,<BD/,LQX[,3,33,34,0.163911973811715
Narrative,>XR/,LQX[,2,22,34,0.163911973811715
Narrative,CM<[,JD/,3,25,45,0.1600596483161086
Narrative,JY>[,NTN[,3,25,45,0.1600596483161086
Narrative,HJH[,JWM/,8,75,40,0.1600596483161086
Narrative,HJH[,MLK[,2,75,10,0.1600596483161086
Narrative,>RY/,BJT/,6,55,41,0.15685721627776436
Narrative,>MR[,GM,10,171,22,0.1554503950635187
Narrative,>MR[,CNJM/,5,171,11,0.1554503950635187
Narrative,>MR[,FJM[,10,171,22,0.1554503950635187
Narrative,>RY/,R>H[,7,55,48,0.15183914151113975
Narrative,BW>[,JCB[,2,84,9,0.1485640094782791
Narrative,<LH[,KL/,6,28,81,0.1485640094782791
Narrative,<JR/,KL/,3,14,81,0.1485640094782791
Narrative,BW>[,XMWR/,2,84,9,0.1485640094782791
Narrative,>X/,C>L[,2,63,12,0.14856400947827883
Narrative,>X/,PH/,2,63,12,0.14856400947827883
Narrative,HJH[,KL/,16,75,81,0.14213774031884624
Narrative,<WD/,JWM/,2,19,40,0.14095082536840403
Narrative,JD<[,JWM/,2,19,40,0.14095082536840403
Narrative,>MR[,>XD/,9,171,20,0.14095082536840373
Narrative,>MR[,JWM/,18,171,40,0.14095082536840373
Narrative,>DWN/,PR<H/,3,26,44,0.13589759764211862
Narrative,N<R/,NTN[,2,17,45,0.13149049611933733
Narrative,>JN/,BJT/,3,28,41,0.13086200774482004
Narrative,<FH[,CB</,3,46,25,0.1283507885887705
Narrative,KSP/,R>H[,2,16,48,0.12584393297819532
Narrative,MLK/,R>H[,3,24,48,0.12584393297819532
Narrative,>RY/,KN,2,55,14,0.12209179811708792
Narrative,>JN/,>RY/,4,28,55,0.12209179811708792
Narrative,HLK[,LQX[,3,34,34,0.12084325191982889
Narrative,>MR[,BW>[,37,171,84,0.11008986166364332
Narrative,>B/,GM,3,53,22,0.10841686122001161
Narrative,>B/,FJM[,3,53,22,0.10841686122001161
Narrative,KL/,R>H[,10,81,48,0.10792202498093295
Narrative,BJT/,JD<[,2,41,19,0.1053269156376824
Narrative,<WD/,BJT/,2,19,41,0.1053269156376824
Narrative,JD/,JRD[,3,45,26,0.10347611994974115
Narrative,>DWN/,JD/,3,26,45,0.10347611994974115
Narrative,>DWN/,NTN[,3,26,45,0.10347611994974115
Narrative,>LHJM/,>XD/,2,39,20,0.10347611994974085
Narrative,>JC/,>LHJM/,8,80,39,0.10347611994974085
Narrative,<JN/,>LHJM/,2,20,39,0.10347611994974085
Narrative,<FH[,CNH/,2,46,17,0.09978163639199918
Narrative,<FH[,LQX[,4,46,34,0.09978163639199918
Narrative,<LH[,BW>[,6,28,84,0.09609658958414352
Narrative,>JN/,BN/,3,28,42,0.09609658958414352
Narrative,>X/,CM<[,4,63,25,0.0896703204247103
Narrative,CWB[,DBR/,2,24,33,0.08144981361974181
Narrative,DBR/,R>H[,4,33,48,0.08144981361974181
Narrative,<FH[,MY>[,3,46,26,0.07176726022240278
Narrative,BN/,JD<[,2,42,19,0.07056149747700612
Narrative,>MR[,PTR[,3,171,7,0.07056149747700612
Narrative,>MR[,RGL[,3,171,7,0.07056149747700612
Narrative,>MR[,XV>[,3,171,7,0.07056149747700612
Narrative,<TH,BW>[,4,19,84,0.07056149747700612
Narrative,<TH,BN/,2,19,42,0.07056149747700612
Narrative,>LHJM/,BJT/,4,39,41,0.0678522102190194
Narrative,>JC/,HJH[,15,80,75,0.06695024392462703
Narrative,>JC/,JD/,9,80,45,0.06695024392462703
Narrative,>JC/,QVN/,2,80,10,0.06695024392462703
Narrative,>KL[,HJH[,3,16,75,0.06695024392462673
Narrative,CLX[,JRD[,2,31,26,0.05617040517138444
Narrative,>LHJM/,CLX[,3,39,31,0.05617040517138444
Narrative,CLX[,DBR[,2,31,26,0.05617040517138444
Narrative,BN/,R>H[,5,42,48,0.055454605086797434
Narrative,>RY/,FJM[,3,55,22,0.054977602258550834
Narrative,>RY/,>XR/,3,55,22,0.054977602258550834
Narrative,>RY/,QR>[,3,55,22,0.054977602258550834
Narrative,CLC/,KL/,3,15,81,0.0490283359273648
Narrative,MWT[,NTN[,2,18,45,0.0490283359273648
Narrative,>MR[,PNH/,16,171,38,0.04502640536986845
Narrative,<FH[,>B/,6,46,53,0.04428652380029601
Narrative,CWB[,HLK[,2,24,34,0.03838109172785587
Narrative,LQX[,MLK/,2,34,24,0.03838109172785587
Narrative,>X/,DBR[,4,63,26,0.03308679205834285
Narrative,>DWN/,>X/,4,26,63,0.03308679205834285
Narrative,>X/,DRK/,2,63,13,0.03308679205834285
Narrative,>LHJM/,BN/,4,39,42,0.03308679205834285
Narrative,>JN/,PR<H/,3,28,44,0.02898239372560651
Narrative,HJH[,LXM/,2,75,11,0.02255612456617361
Narrative,<BD/,CM<[,2,33,25,0.02255612456617361
Narrative,>RY/,CM/,2,55,15,0.02255612456617361
Narrative,<M/,>RY/,4,30,55,0.02255612456617361
Narrative,CNJM/,HJH[,2,11,75,0.02255612456617361
Narrative,<BD/,>X/,5,33,63,0.011060485728343806
Narrative,<WD/,PR<H/,2,19,44,0.0034473016184689447
Narrative,>XR/,PNH/,2,22,38,0.0034473016184689447
Narrative,<TH,PR<H/,2,19,44,0.0034473016184689447
Narrative,GM,PNH/,2,22,38,0.0034473016184689447
Narrative,>JN/,HJH[,5,28,75,-0.0034390839667710277
Narrative,BW>[,QWL/,3,84,15,-0.0034390839667710277
Narrative,<JN/,>X/,3,20,63,-0.0034390839667710277
Narrative,<LH[,<M/,2,28,30,-0.0034390839667710277
Narrative,BW>[,CLC/,3,84,15,-0.0034390839667710277
Narrative,BW>[,NTN[,9,84,45,-0.003439083966771188
Narrative,>B/,JWM/,5,53,40,-0.017114020863847296
Narrative,>B/,R>H[,6,53,48,-0.017114020863847456
Narrative,>B/,KSP/,2,53,16,-0.01711402086384762
Narrative,>B/,>KL[,2,53,16,-0.01711402086384762
Narrative,JY>[,LQX[,2,25,34,-0.020512597325712565
Narrative,>MR[,KTNT/,2,171,5,-0.028974176073908262
Narrative,<WD/,NTN[,2,19,45,-0.028974176073908262
Narrative,>MR[,XWY/,2,171,5,-0.028974176073908262
Narrative,<BRJ/,>MR[,2,5,171,-0.028974176073908262
Narrative,>MR[,QVN/,4,171,10,-0.028974176073908262
Narrative,>MR[,LB/,2,171,5,-0.028974176073908262
Narrative,>MR[,KN/,2,171,5,-0.028974176073908262
Narrative,>MR[,R<<[,2,171,5,-0.028974176073908262
Narrative,>MR[,MNXH/,2,171,5,-0.028974176073908262
Narrative,>MR[,QWL/,6,171,15,-0.028974176073908425
Narrative,DBR/,JRD[,2,33,26,-0.03402740380019365
Narrative,<BD/,>LHJM/,3,33,39,-0.034027403800193985
Narrative,LQX[,PNH/,3,34,38,-0.03962142027341709
Narrative,HLK[,PNH/,3,34,38,-0.03962142027341709
Narrative,>KL[,KL/,3,16,81,-0.0440810684641169
Narrative,<LH[,CLX[,2,28,31,-0.05074479874512741
Narrative,>B/,BJT/,5,53,41,-0.05273793059456885
Narrative,<FH[,<TH,2,46,19,-0.06068303580124674
Narrative,BJT/,HJH[,7,41,75,-0.06820933935700882
Narrative,<BD/,JWM/,3,33,40,-0.07055327982530785
Narrative,<BD/,>JC/,6,33,80,-0.07055327982530785
Narrative,>JC/,>XR/,4,80,22,-0.07055327982530801
Narrative,>JC/,XLWM/,4,80,22,-0.07055327982530801
Narrative,>JC/,GM,4,80,22,-0.07055327982530801
Narrative,>JC/,QR>[,4,80,22,-0.07055327982530801
Narrative,>JC/,XLM[,2,80,11,-0.07055327982530801
Narrative,>XD/,PR<H/,2,20,44,-0.07055327982530801
Narrative,<JN/,PR<H/,2,20,44,-0.07055327982530801
Narrative,>JC/,LXM/,2,80,11,-0.07055327982530801
Narrative,>X/,BN/,6,63,42,-0.07382841185816895
Narrative,<FH[,R>H[,5,46,48,-0.07578992819145525
Narrative,>B/,HJH[,9,53,75,-0.07600770991741615
Narrative,HLK[,MY>[,2,34,26,-0.07709612569208003
Narrative,HLK[,JRD[,2,34,26,-0.07709612569208003
Narrative,LQX[,MY>[,2,34,26,-0.07709612569208003
Narrative,>DWN/,LQX[,2,26,34,-0.07709612569208003
Narrative,>MR[,DBR[,10,171,26,-0.08555770444027605
Narrative,DBR/,KL/,6,33,81,-0.08847518782257013
Narrative,KL/,QWM[,2,81,11,-0.08847518782257031
Narrative,>KL/,KL/,2,11,81,-0.08847518782257031
Narrative,<LH[,R>H[,3,28,48,-0.09654848835825242
Narrative,<JN/,JD/,2,20,45,-0.10297475751768512
Narrative,>JC/,NTN[,8,80,45,-0.10297475751768512
Narrative,HJH[,MWT[,3,75,18,-0.10297475751768528
Narrative,<M/,HJH[,5,30,75,-0.10297475751768546
Narrative,BW>[,HJH[,14,84,75,-0.10297475751768563
Narrative,BJT/,GM,2,41,22,-0.10617718955602931
Narrative,BJT/,QR>[,2,41,22,-0.10617718955602931
Narrative,<BD/,BJT/,3,33,41,-0.10617718955602931
Narrative,>MR[,JD/,17,171,45,-0.11143633626588131
Narrative,KL/,NTN[,8,81,45,-0.12089666551494765
Narrative,>MR[,Y>N/,3,171,8,-0.12208358046539004
Narrative,>KL[,>MR[,6,16,171,-0.12208358046539004
Narrative,<ZB[,>MR[,3,8,171,-0.12208358046539004
Narrative,FR/,R>H[,2,19,48,-0.12208358046539004
Narrative,JD<[,R>H[,2,19,48,-0.12208358046539004
Narrative,<FH[,>XD/,2,46,20,-0.1346836172450235
Narrative,>MR[,KL/,30,171,81,-0.14000548846265243
Narrative,BW>[,DBR/,6,84,33,-0.1409426077167058
Narrative,<BD/,BW>[,6,33,84,-0.1409426077167058
Narrative,BW>[,XLM[,2,84,11,-0.14094260771670597
Narrative,BN/,GM,2,42,22,-0.14094260771670597
Narrative,BW>[,QR>[,4,84,22,-0.14094260771670597
Narrative,>X/,>XR/,3,63,22,-0.14094260771670614
Narrative,>X/,QR>[,3,63,22,-0.14094260771670614
Narrative,>RY/,BN/,5,55,42,-0.14094260771670614
Narrative,<FH[,>MR[,17,46,171,-0.14314519599321957
Narrative,<TH,>MR[,7,19,171,-0.1476186725725276
Narrative,>RY/,HLK[,4,55,34,-0.1580161210756476
Narrative,>RY/,LQX[,4,55,34,-0.1580161210756476
Narrative,>MR[,LXM/,4,171,11,-0.1664776998238435
Narrative,>JN/,BW>[,5,28,84,-0.16693781624965048
Narrative,BW>[,JD/,8,84,45,-0.1733640854090834
Narrative,HJH[,JD<[,3,75,19,-0.18097726951895843
Narrative,>JN/,HLK[,2,28,34,-0.18401132960859176
Narrative,BN/,LQX[,3,42,34,-0.18401132960859196
Narrative,>CH/,>MR[,5,14,171,-0.19247290835678796
Narrative,>MR[,KN,5,171,14,-0.19247290835678796
Narrative,>JC/,BN/,7,80,42,-0.19608416190916692
Narrative,>JC/,JC/,2,80,12,-0.19608416190916692
Narrative,HJH[,NTN[,7,75,45,-0.20251043106859987
Narrative,FJM[,PR<H/,2,22,44,-0.2080568035752428
Narrative,C>L[,KL/,2,12,81,-0.21400606990642929
Narrative,<NH[,KL/,2,12,81,-0.21400606990642929
Narrative,>LHJM/,JY>[,2,39,25,-0.2184519749376213
Narrative,<JN/,>MR[,7,20,171,-0.22161925401630425
Narrative,BJT/,MLK/,2,41,24,-0.23170807163988838
Narrative,BJT/,CWB[,2,41,24,-0.23170807163988838
Narrative,<BD/,NTN[,3,33,45,-0.24047828126762016
Narrative,JD/,QR>[,2,45,22,-0.24047828126762036
Narrative,>XR/,JD/,2,22,45,-0.24047828126762036
Narrative,CM,JD/,2,22,45,-0.24047828126762036
Narrative,DBR/,HJH[,5,33,75,-0.24047828126762036
Narrative,FJM[,JD/,2,22,45,-0.24047828126762036
Narrative,FJM[,NTN[,2,22,45,-0.24047828126762036
Narrative,<JN/,HJH[,3,20,75,-0.2549778509627351
Narrative,HJH[,NGD[,3,75,20,-0.2549778509627351
Narrative,CM<[,JWM/,2,25,40,-0.2549778509627353
Narrative,CB</,JWM/,2,25,40,-0.2549778509627353
Narrative,>B/,JD<[,2,53,19,-0.26504153430743277
Narrative,BW>[,R</,2,84,12,-0.2664734898005648
Narrative,BN/,BW>[,7,42,84,-0.266473489800565
Narrative,<FH[,CM,2,46,22,-0.27218714099495833
Narrative,<FH[,XLWM/,2,46,22,-0.27218714099495833
Narrative,<FH[,>XR/,2,46,22,-0.27218714099495833
Narrative,<WD/,>JC/,3,19,80,-0.2740866739104399
Narrative,HJH[,LQX[,5,75,34,-0.28354700315950637
Narrative,<M/,LQX[,2,30,34,-0.28354700315950637
Narrative,BJT/,JY>[,2,41,25,-0.29060176069345667
Narrative,BJT/,CM<[,2,41,25,-0.29060176069345667
Narrative,FR/,KL/,3,19,81,-0.29200858190770224
Narrative,>MR[,R<H[,2,171,6,-0.2920085819077024
Narrative,>MR[,FDH/,2,171,6,-0.2920085819077024
Narrative,>MR[,MQWM/,2,171,6,-0.2920085819077024
Narrative,>MR[,VWB/,4,171,12,-0.2920085819077024
Narrative,>MR[,>MTXT/,4,171,12,-0.2920085819077024
Narrative,>MR[,MHR[,2,171,6,-0.2920085819077024
Narrative,>MR[,CPV[,2,171,6,-0.2920085819077024
Narrative,>MR[,M>WMH/,2,171,6,-0.2920085819077024
Narrative,<LH[,>RY/,3,28,55,-0.292945701161756
Narrative,>RY/,HJH[,8,55,75,-0.29937197032118895
Narrative,>X/,BJT/,5,63,41,-0.30209739953128656
Narrative,>B/,>LHJM/,4,53,39,-0.30251623972609587
Narrative,<FH[,NTN[,4,46,45,-0.30460861868733585
Narrative,BJT/,PNH/,3,41,38,-0.3097105836411614
Narrative,DBR[,JWM/,2,26,40,-0.3115613793291029
Narrative,>JC/,DBR[,4,80,26,-0.3115613793291029
Narrative,JRD[,JWM/,2,26,40,-0.3115613793291029
Narrative,BW>[,CLX[,5,84,31,-0.3137792045789214
Narrative,<FH[,HLK[,3,46,34,-0.31525586288684465
Narrative,<TH,>RY/,2,19,55,-0.3184807932688935
Narrative,BW>[,CB</,4,84,25,-0.3253671788541332
Narrative,<LH[,HJH[,4,28,75,-0.3253671788541332
Narrative,<JR/,HJH[,2,14,75,-0.3253671788541332
Narrative,BW>[,JY>[,4,84,25,-0.3253671788541332
Narrative,>DWN/,KL/,4,26,81,-0.3294832873263651
Narrative,DRK/,KL/,2,13,81,-0.3294832873263651
Narrative,>JC/,DBR/,5,80,33,-0.3335876856591018
Narrative,QR>[,R>H[,2,22,48,-0.333587685659102
Narrative,CWB[,PR<H/,2,24,44,-0.333587685659102
Narrative,GM,R>H[,2,22,48,-0.333587685659102
Narrative,>MR[,LQX[,11,171,34,-0.3350773037995884
Narrative,BN/,PNH/,3,42,38,-0.3444760018018377
Narrative,BW>[,PNH/,6,84,38,-0.3444760018018377
Narrative,>JN/,PNH/,2,28,38,-0.3444760018018379
Narrative,<LH[,PNH/,2,28,38,-0.3444760018018379
Narrative,<LH[,>MR[,9,28,171,-0.3444760018018381
Narrative,BJT/,DBR[,2,41,26,-0.3471852890598241
Narrative,<BD/,KL/,5,33,81,-0.35150959365636403
Narrative,>X/,N<R/,2,63,17,-0.3539363310509043
Narrative,>MR[,>XR/,7,171,22,-0.3591227777662395
Narrative,NTN[,R>H[,4,45,48,-0.36600916335147915
Narrative,JD/,R>H[,4,45,48,-0.36600916335147915
Narrative,>JC/,KL/,12,80,81,-0.36600916335147915
Narrative,BW>[,MY>[,4,84,26,-0.3819507072205008
Narrative,BW>[,DRK/,2,84,13,-0.3819507072205008
Narrative,BW>[,DBR[,4,84,26,-0.3819507072205008
